Store Type_Flagship,Store Type_Mall Flagship,Store Type_Mall Store,Store Type_Official Flagship,Store Type_Other,Store Type_Specialty Store,Brand Name Encoded,is_top,Sales Month_2021-04,Sales Month_2021-05,Sales Month_2021-06,Sales Month_2021-07,Sales Month_2021-08,Sales Month_2021-09,Sales Month_2021-10,Sales Month_2021-11,Sales Month_2021-12,is_promote,Sales Lag 1,Sales Lag 2,Sales Lag 3,Sales Rolling Mean,Sales Quantity
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,False,True,False,False,False,1,1663.0,136.0,1670.0,917.3333333333334,953
1.0,0.0,0.0,0.0,0.0,0.0,1838.7006480558325,1,False,False,False,False,False,False,True,False,False,0,953.0,1663.0,136.0,1247.3333333333333,1126
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,False,False,False,False,True,False,False,False,1,0.0,0.0,0.0,0.0,1189
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,False,False,False,False,True,False,False,False,1,1189.0,0.0,0.0,0.0,804
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,268
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,True,False,False,False,False,False,False,False,0,268.0,0.0,0.0,0.0,210
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,3300
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,True,False,False,False,False,False,False,False,0,3300.0,0.0,0.0,0.0,525
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,True,False,False,False,False,False,False,False,0,525.0,3300.0,0.0,1341.0,198
0.0,0.0,0.0,0.0,0.0,1.0,1340.7175572519084,0,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,471
0.0,0.0,0.0,0.0,0.0,1.0,1387.2822719449225,1,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,1136
0.0,0.0,0.0,0.0,0.0,1.0,1308.088888888889,0,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,335
0.0,0.0,0.0,0.0,0.0,1.0,956.152346814933,0,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,183
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,True,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,292
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,True,False,False,False,False,False,0,292.0,0.0,0.0,0.0,24
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,True,False,False,False,1,24.0,292.0,0.0,1319.6666666666667,3643
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,True,False,False,False,1,3643.0,24.0,292.0,2321.0,3296
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,True,False,False,0,3296.0,3643.0,24.0,2751.0,1314
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,True,False,1,1314.0,3296.0,3643.0,2381.3333333333335,2534
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,True,False,1,2534.0,1314.0,3296.0,1821.3333333333333,1616
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,True,False,1,1616.0,2534.0,1314.0,1730.6666666666667,1042
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,True,False,1,1042.0,1616.0,2534.0,1193.3333333333333,922
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,True,False,1,922.0,1042.0,1616.0,938.6666666666666,852
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,True,False,1,852.0,922.0,1042.0,790.6666666666666,598
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,False,True,1,598.0,852.0,922.0,5309.0,14477
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,False,True,1,14477.0,598.0,852.0,5907.0,2646
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,False,True,1,2646.0,14477.0,598.0,6502.0,2383
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,False,True,1,2383.0,2646.0,14477.0,2141.6666666666665,1396
0.0,0.0,0.0,0.0,0.0,1.0,1849.3039918116683,1,False,False,False,False,False,False,False,False,True,1,1396.0,2383.0,2646.0,1548.0,865
0.0,0.0,0.0,0.0,0.0,1.0,1838.7006480558325,1,False,False,False,False,False,False,False,True,False,1,0.0,0.0,0.0,0.0,658
0.0,0.0,0.0,0.0,0.0,1.0,1173.8592307692309,1,False,False,False,False,False,True,False,False,False,1,0.0,0.0,0.0,0.0,659
